UTAS,UV,USE,UFE,UBE,UCO,USR,UMO,USN,USB,UCS,UBA,UW,UPT,UPB,UUR,UCD,UMN,SCU,SZN,STAS,SSE
-0.07862314834636153,-0.0677906471234052,0.013303769401895142,-0.0030893050405005466,-0.08632113083547209,0.05527548950905009,-0.020206115445946016,-0.04872524284051946,-0.09106299354437279,-0.048963743666300914,0.03659763459892216,0.030713764569316668,0.08567347202891583,-0.06818270120100134,0.08198687837984525,0.11223582037104694,-0.07121003733835715,0.16510004152146351,0.08771340521415717,0.028681593270424986,-0.10981608248360646,-0.04539800318002199
-0.008225840363552674,0.0271269128060253,-0.039636455018480864,0.052107599353885696,-0.04874008894661712,-0.09773331358215408,-0.05772323672436529,0.07386503088167767,-0.052716888704229886,0.03843270178813826,0.040852876036000935,0.14948567599598506,-0.09311628961227704,0.15793802255394773,0.04342934691364846,-0.13931560999273607,-0.06837155060011031,-0.08408488155950593,0.0682660412144663,-0.03184788071775313,-0.04922939288859375,0.022306919082424142
-0.1036488524053969,0.015997694750498035,-0.06500413385592244,0.1050335064513182,-0.09110119399898142,-0.09154108414693327,-0.07283290933873796,-0.050214441280580606,0.06407308469728573,0.132515556587599,-0.015344317333732484,0.0010454003640652455,-0.006876354046621682,0.07089019493071314,0.04842781944491992,-0.003971371945243485,0.034073906707429866,0.07483001178495338,0.039633071174185124,-0.007115088695809453,-0.034669961468020406,0.04061480933659255
-0.05477131847949894,-0.1116856550991676,0.0960964180813822,-0.03626235550389241,0.020659620758924965,0.018344404704780347,0.012239895929263918,-0.08863377450271102,-0.10977698813784799,-0.0017223411806539318,-0.006950930518359655,0.10200192494569307,0.010286448921869397,-0.02244702531291112,0.014054798475149474,-0.044503490551971274,0.10737473564013683,0.04673221313847905,0.019127140955982228,0.011717195747231297,-0.16941363712728633,0.0183146102242969
-0.0709396776522319,0.0009591221310102194,0.03701277596678183,0.008374916129404573,-0.06073454326744277,-0.1254560121885032,-0.12446431742633972,0.09246584235451623,0.03586039825920032,0.014272107468337864,0.05801809348299547,-0.06269370851531753,-0.019968452774987714,0.1231117983889603,0.025805041066219208,-0.060684521740487496,0.04352950958435602,0.049229243374956114,0.10338045441353251,-0.0317271511908258,-0.11610290810161948,0.004888574673927009
-0.13095817477232072,-0.0431203603960404,-0.1177481692958928,-0.0007170374291925606,0.02807530479952608,-0.02052654990393748,-0.1271617906503066,-0.12108466989160493,0.0077978277659404086,0.044897275415023315,0.11336926347689469,0.0939351751809901,-0.11825927520715421,0.025598889708772814,0.06998744304291955,-0.07011589091931979,0.00247555651113444,0.10228186574815785,0.024992419178705375,-0.12083243285052453,-0.12892265964038388,-0.010388657415682533
-0.024977404069288552,-0.013370793670015313,0.10731278271308135,0.1346323794899837,0.0356754811321321,0.04868529842104047,0.03780365220389791,0.0753987899148411,-0.02849742668739613,0.019073939295830684,-0.09340624361333588,0.0912397386517387,-0.17391330777271238,-0.006778110614540641,-0.015799724406649247,-0.09112886404932695,0.1202502542681832,0.14676508980133451,0.07090970011886476,-0.02141732283512656,-0.08453516881965464,-0.05766460043687863
-0.08234021861254359,-0.0007639470598090132,-0.15818174507796923,0.05829688818022717,-0.13161105669347373,-0.016668998214140893,-0.12351441275186521,-0.0372456762130271,-0.11871626308079064,0.06571770609753108,0.08581336907354664,-0.06565064281945775,-0.041765174535418864,0.02367051098333731,0.024602118197493653,0.00011811053303069552,-0.04694836887253457,0.11100621402518905,0.1364964433030168,0.01159654348626551,-0.06115916947790426,0.07817363654379098
-0.048009676655072914,-0.01073297157477059,-0.02352483912772361,0.01229518152533692,-0.23646025192895434,-0.16858761022351199,0.012107535420599528,0.017321144814069822,-0.054857035636040975,0.021461391899570522,0.023227547709109005,0.13597564755466168,-0.04957291340014516,-0.0036966117496692492,0.010289363753724575,-0.110292805716263,0.05992270934972056,0.23398673110760398,0.05550669206521426,0.017151923015926107,-0.2101271484964414,-0.02591552032949413
-0.13457206782947698,-0.030961738856728854,0.01374769643187176,0.014975720368594164,-0.1218264268146788,-0.14767848723892205,0.011385491707409273,-0.0036831996006661,0.048524366053717904,0.09696470637942403,0.12174944462941395,0.0581621712192654,-0.10978536370181645,0.05500929534352716,0.09913005604738095,-0.07479437389901877,-0.019548970547015484,-0.10523573458854607,-0.003876696264117872,-0.09845200201259761,-0.18152637085784576,0.12073881722502632
-0.05889413915044777,-0.07902496230524375,-0.007319459475800926,-0.05703956180392829,-0.07983550868427097,0.008122984857657382,-0.1302089790291141,-0.07384970552116084,-0.007556567453778233,0.015349405713585413,0.1557555704473111,0.05474935584096459,0.024746597303656952,0.11394109909030001,0.12202462983392369,-0.11145781066665447,0.04616172126861405,0.04985499624728616,0.012154424009369585,0.023283554084385732,-0.1620970964226183,0.09191961159504906
-0.016083055579572698,0.061360361869659895,-0.015516784999969828,0.06650175950324357,0.1107823700320997,-0.014057949044158625,-0.03454000824275296,-0.01794349654010556,-0.021968577546035685,0.04455541350698398,-0.01170882894957279,0.07229327427323451,-0.008611557674213876,0.06254227524076757,0.1418745325479354,-0.14901193419028672,-0.022918337061186067,0.10710845215778382,-0.06683341654111384,-0.13056917215964678,-0.08916546532412475,0.00439770682627087
0.030314884449204993,-0.02056374602110906,-0.12162800593800575,-0.003926946070679,-0.005647175440239515,0.007441950858557099,-0.021346887763940354,0.08729581011299943,0.04657914752630444,-0.06756234897158638,0.1095267213938683,-0.00562236347008192,0.04088079866213008,0.013255318542164852,0.11920664060663066,-0.11453203517887188,-0.05905302406853843,0.09067050220633466,-0.059403386150823814,0.02579150346302478,-0.18041502660043582,-0.02820898572980911
-0.05923087812664507,-0.07711844530072037,0.042690424894108306,0.09711652592627601,-0.1064515941038137,-0.066083752958207,-0.03415468535892732,0.009182419544962286,-0.09044510117357245,-0.12052169404647348,0.1738582677165354,-0.04531062050412264,0.007944293982140067,-0.004704770708460104,0.028504078310671675,-0.13523488499343672,-0.054158886366617566,0.15231679354186414,-0.05755718694223314,-0.05896445312663982,-0.16570573201828492,0.018592666803030136
-0.1422898082854008,-0.1208795443122801,0.039209116404587976,0.025107995205318336,-0.19382941761609454,-0.08352257927219187,-0.03655708977373586,0.021029432829436073,-0.07373789156647714,-0.025966573645364133,0.12649522533087618,-0.05410100820600579,0.024853057716839582,-0.02742410343135883,0.022062242056841916,0.07454198661940094,0.09979114939702313,0.15301961370235262,0.08457167173218277,-0.026441526414869763,-0.1690647451888103,0.032931704032002476
-0.2538257987297375,-0.07957781873010553,-0.041279808075929236,0.04011047048813848,-0.13594948116637404,-0.09060097692581721,0.03341922124588621,0.11823391296591287,-0.0049438932615230155,-0.16087597948198273,0.10074468085106382,-0.03294008061643347,-0.044689901949546404,-0.032452358552620075,0.1087790752376225,-0.04482336611682636,-0.033540174090055386,0.0935320441231746,0.14799414309299663,-0.010980026872144487,-0.15720516701716494,-0.007637769684178628
-0.09602238221488453,-0.07110559372502234,-0.1701164175756237,0.03215433006229114,-0.08311914458742922,0.017323197425060832,-0.09327646200484523,0.0632398088465256,0.015342629155209956,-0.002003804887642915,0.03434405370409627,0.07068150101450187,-0.008162230759967595,0.0874470763544427,-0.1344925827734001,0.009251976254040149,-0.11654763718130494,-0.02150257506040552,0.05673116067442703,-0.06512113358461015,-0.22566164490858603,-0.030927973221823155
-0.09382332172319328,0.10800272073877777,-0.1764687158190842,-0.015520226638638338,0.07555525295432326,0.03038700182331457,-0.03285815523344503,-0.10544422544501053,-0.03037301367916542,0.0622993145945649,-0.030551334652763083,0.046825342312486015,-0.055145094644812584,0.06417594265966983,0.10513984053145498,-0.12698956517554472,0.055233997705170776,0.056053330851565296,0.14847067929936086,-0.05839513887813999,-0.10444154240925654,0.033069246222045136
-0.04808322967320471,-0.0059540861885052756,0.07534390009777654,0.005513463254050962,0.023143607391667792,0.03995895375097929,-0.19082832554059848,-0.07439489698906536,-0.09988289476235178,0.05014454714440521,-0.0063662148329544305,-0.04418975947521962,-0.09621238938844416,0.014410116993441519,-0.04461697109769318,0.03909535859923602,0.005540871710157784,0.13158463489281075,0.06452974771454331,-0.06048553952660761,-0.14965425676728,0.10312395816420153
-0.10455185123268255,0.0031211336600877413,-0.08587528407310967,0.03209331546363202,-0.09814042224851557,0.06897476064622192,0.075082865571013,0.08282291841284034,-0.07107597380787939,0.022439860508840895,0.022536494898282498,-0.11165344978123776,-0.03007472316599367,-0.08370976357777685,0.014148619993162154,-0.09740373967367905,-0.05227240387767792,0.1793661870545312,-0.016523691972396663,-0.08678330810728171,-0.07899815714624824,-0.09692402670293386
-0.0690800743508438,0.12333556709666608,0.005938998361573421,0.0840322900849778,0.025167111134274344,0.0146694555870162,-0.08297006878897707,0.05134012898291722,-0.12101062493157198,-0.017042422629328258,0.06266711341933322,-0.07200176913503599,-0.00904997339149353,0.007589313063023639,-0.03612873287274689,-0.17877327552395747,-0.03945134074954762,0.12218850999939762,-0.059472074143157944,-0.02057121604563048,-0.1632832217716118,0.0830555099501732
-0.011045373482929458,-0.06594404422851399,-0.05326334976290658,0.0029133785055080125,-0.04261939026757137,-0.011081671308853201,0.027217198133179635,0.10604597240951792,-0.03463489574452595,-0.0967314974160029,0.13852320321661918,-0.005433052661941497,-0.005251767626686454,-0.11121662285709662,0.050345170202232566,-0.014422049980067268,-0.01985384618244137,0.06615640306862851,0.07232845592784468,-0.043228201614578,-0.08642213162500494,-0.07398701964518112
-0.035226976690728905,-0.1393786888571044,0.0015262162402333152,0.04765785922486161,-0.05799136242008901,0.00801493754002913,-0.04782032531418195,-0.03950825975218121,-0.1326744815271498,-0.015046179004183856,0.12712368424156595,0.02067344501040517,-0.06776258565050872,0.06975374798729775,9.214605657491681e-05,-0.08516034997636585,-0.05059350552298854,0.05305421527677174,-0.12718189448662143,0.036612436568670546,-0.15871992065818502,-0.0014307230177379266
-0.1389025474107112,-0.053490624041998405,-0.048518933626121884,0.07424688034335492,-0.15616484620872118,-0.011628695958474537,-0.014230165471505796,0.009710998734380086,-0.028774646212033406,-0.00030660328019215476,0.09142082663914092,-0.005025959078704661,-0.07233955281429437,-0.012449142494068624,0.05557328672033234,-0.15601087288861604,0.10967930084407178,0.13400934867372283,-0.0034327300507552834,-0.0008845687978520202,-0.044875150883999834,0.039235987207754376
-0.2659129974438396,-0.09184277781643546,-0.08765753200927323,0.055990765653401914,-0.08232036688908194,-0.10927696535180303,-0.08016384585447554,-0.1168391126183157,-0.08941134883144806,-0.06687118016280041,0.08835140865189173,-0.04413953702670568,-0.1445882088635821,-0.013399450631445146,0.04851812762686573,-0.08449754481123796,-0.04978830094455388,0.1151677511142236,-0.03132839952933526,-0.1017620130594055,-0.0276946634456296,0.008421810932297775
-0.004866799631110279,-0.18325850226168533,-0.1322629175315934,0.11515132731316143,-0.060166851289402135,-0.10913130053479307,0.07000144077291506,-0.11187524239796828,0.04116197407285318,0.011438126159105782,0.0897135198525716,0.13020060244468312,0.14401830571991053,-0.07211020669400751,-0.07270981835629588,-0.09508986871332266,0.07759830416224299,-0.0011015596079170177,0.2254490686926085,0.11921387430499383,-0.12965790838227811,0.13646963823283764
0.05504434993820273,-0.0057589307403845946,0.015302370074962789,0.0874182548020276,0.04865077412091262,-0.041708166818358115,0.011037006136835434,0.06966822778731924,0.002755081697516168,0.020968816137950343,0.06721153830054381,0.04972851444439681,-0.004182140875481072,0.09825394576166906,0.09944821271276727,-0.05121901163936979,-0.09117671502176543,0.10192668547725517,0.14183591584043131,-0.04488516521221842,-0.055327479203468026,0.11417806303031958
-0.042511201597047625,-0.10251298374937172,-0.05105360679001086,-0.017478595714758533,-0.15685805262705318,-0.1108560840577297,0.05663911328859641,0.08006346105706033,0.054221994377903225,0.10059000108444009,0.21092226503601938,-0.012740784919539033,-0.055318339577440666,-0.0910834893515666,0.033842676808156336,0.09444654325681502,-0.09911927359473956,0.1262102496781882,0.023548254152405086,0.1454577133272922,-0.1385303940436757,0.0479174135790474
0.03500066174906141,-0.08652683901810111,-0.08777968298061309,0.18311015357604168,-0.0009059253410788669,0.06490664917410545,-0.0015563654761621033,0.048910794551208496,0.01562909669075008,0.0384785505039594,0.16720681720571173,-0.0002563228394540385,-0.0697204979057556,0.08136366773685073,0.009465873438487492,-0.19316384654289875,0.029353023942668914,0.14250878531397457,0.0641946311254892,0.05665404877004719,-0.15061408637584334,0.028879039911821672
-0.09306911285965964,0.039832534482439015,-0.046325940148113746,-0.01275757014790035,-0.06825487664892653,-0.09284360235279983,-0.057914126463913806,0.06842765251555032,-0.06164296352645706,-0.02669123965432359,-0.02136709895646985,0.07491862134686457,-0.11206695717805444,0.046808105342558665,0.2364191373542641,-0.015787467697558302,0.005711791638888194,0.1510328709975071,0.019710136186986776,-0.12538427645613806,-0.17545135244637686,0.029190770329116666
-0.1465246447077666,-0.05902983993190042,-0.03567913406439646,0.05708800257328244,-0.01785420777741643,-0.046271662370027826,0.08621494094107014,-0.04107199997319498,-0.004262024009140122,-0.08706156351153838,0.24539894773335716,0.05652840031933443,-0.03871293264901175,0.053172826242537094,-0.00020020741166358502,-0.19596749874598324,-0.054890942256166246,0.0655296478336505,0.021933193556420077,-0.05196819921479918,-0.08643112867584851,0.042258086943716786
-0.06472267991120606,-0.081068153908899,-0.096098012904526,0.0394697273669676,-0.06683564432615112,-0.11411233815352512,-0.015771459588975224,0.07254894241231132,0.0014759665402929423,-0.06556283912830273,0.1283399704139352,0.005779852940510359,0.014612764029141322,0.018678322982686065,-0.024636504762439126,-0.1732709552310678,-0.09212588778897873,0.12907200783244807,0.07749023707546845,-0.09450813451596243,-0.08897127745824607,0.025928922887037343
-0.11069311989817966,0.06653197096345245,0.08845490808401715,0.12154581359606546,-0.11390108573726945,0.0739787648644498,-0.09491826980276444,0.05675466261242312,-0.043573535891882044,7.623170768206742e-05,0.09668353713610964,-0.03351465816058568,0.016121600285066942,0.03008232390791374,0.21298819459250826,-0.13125743948635774,-0.0029488763864159964,0.12061094159383876,-0.005382784137463724,0.008726711040164498,-0.16071301426955603,0.005531887090540061
-0.13087743046615632,-0.032466885184393036,-0.0958699285062145,0.08548471943480104,-0.042379700369838104,0.006420813321540262,0.047232169408050764,0.07808819538226612,-0.024722796254521385,0.019357843700072555,0.18094137967724583,0.03977198956291012,0.07331176453684653,-0.057136015082285774,0.05803679135075729,-0.17188502577584472,-0.16371052827113605,0.11137051497738648,-0.028533973303937872,0.03854063268301378,-0.05673628166775707,-0.035007392329678595
-0.13036846174644273,-0.012603472279247506,-0.009217608950344347,0.0817037345427383,-0.16832945187830636,-0.015838883675467267,-0.00816215754381637,-0.08545980444051801,-0.06890636072899968,-0.05633625845060767,0.022601813707208304,-0.04852228426550769,-0.13849433205085787,0.049887916764012864,-0.014022116736432116,0.035396362021967616,0.041405043995366694,0.005611680742398931,0.1384836011349353,0.08675307965752115,-0.03264530688141644,-0.028289448334335634
0.003407605964191137,0.002281794978550458,-0.011531235105546612,0.03648517339633952,-0.03572559183314223,-0.12010353755662756,-0.041834443094668675,-0.0950971687061768,-0.023966466548229082,0.07302525554472984,0.025320887889729533,0.10131504329622715,-0.21207638217273103,0.15490668284168116,0.07086791609245263,-0.04803257513440342,0.02900969295269297,0.09511886406620104,0.05831457671856262,-0.001738983297916226,-0.14374602111087903,0.09970170908053029
-0.13801763103510395,0.062117555606023125,0.010911329739816076,0.11619076498335963,-0.06657202671996607,0.046105879349977306,-0.13764727070209865,-0.09882107950732748,0.021341986954418104,0.08087437019614006,0.07439263327810175,0.11860898555496675,-0.059903631604093364,-0.023929446077320955,-0.04665008044704718,-0.014730297755649375,0.02378036227914904,0.06471468795835289,0.009666570336056925,-0.012586645222668228,-0.12594613521165202,0.15767734261507899
-0.0015831757836141875,-0.09118696599095324,-0.12185082308387016,0.02667106716945806,-0.06315573255702026,-0.053684410701525076,-0.00018931080814042222,0.03842426262971767,0.07464089341939509,0.08967795836080512,0.07518177249120454,-0.12607764758774878,-0.2153157665263851,0.05542980837174354,0.07660507694931387,0.05365066254999991,-0.1313148583298509,0.13705328204691664,-0.01580326418750976,-0.08660215579825527,-0.13381521071776867,-0.09354801960843394
0.024885219563612837,-0.049954012320412404,-0.13185771174950967,-0.0372800826941763,0.0033016272898098685,-0.004867767772273127,-0.042941794368452614,-0.06686206495111004,-0.09006160191804523,-0.09670233948705349,0.029512530595669825,0.000810854731364352,-0.21061677232020343,0.10011607936125307,0.08794587177794742,-0.11535230085571503,0.040211247708271405,-0.01763084707945519,0.16327330663079961,-0.05193323516025525,-0.19203786895974356,-0.0061970075440428455
-0.12922400094528752,0.11507036354498239,-0.10605426016390519,-0.031360283061877214,0.06232714022380227,0.01486714811320029,-0.09400705643525231,-0.02648175620274017,-0.1859061347175278,0.028058341700094407,0.13764282124308927,-0.031624956860767696,-0.16983872813606316,-0.00860166842743757,0.11970590385855297,-0.1307860549159472,-0.11591030439919005,0.034119028768410754,0.06096980743941933,-0.06945528746801438,0.05852891976332831,0.00486679555440643
-0.062367178449886575,-0.00016837019328251685,0.015830095778226777,-0.0063804603950464184,-0.07065567384164541,0.0362623987427175,-0.12228828566365599,0.08230349949519375,-0.006980266277106181,-0.05147751794483035,-0.0106508806347622,0.00561902224999181,-0.21475280821509693,0.06939674127558632,0.08848702043746921,-0.08514024602216935,0.10934252462834382,-0.013459154274984867,0.017837128770322837,-0.05760084168134121,-0.07832461189161354,-0.05986922454552991
-0.09961626770378235,-0.02517595104032858,0.08209401559156192,0.06167778381878205,-0.09403476438029909,-0.039526006252746076,-0.10835297645810087,-0.00472524315195705,0.08600730109226894,-0.050857609673403595,0.15286254458480922,-0.0807688377144768,-0.116137607827751,0.04913870549577339,0.15322716440415896,-0.06920451166241189,-0.031677908072936245,0.15766820808670576,-0.05927951201362857,0.03361361431837677,-0.14877018866759015,-0.08107542121827778
-0.02702451405381224,-0.06307411111734247,0.0512210526669206,0.026547049141200717,-0.011200849903506093,-0.03324663358816437,-0.03755551572036237,0.04986409003147155,-0.03778444929591917,-0.0009801219559122953,0.06510459858511634,-0.0741242714478937,-0.06824520187228941,0.09960789099194373,0.16637249845559207,-0.0845502467340694,0.014686577252914442,-0.022449998504767147,0.08035308919550967,0.06391658276144288,-0.03742319725584638,0.04991598299898277
-0.03090967422570734,0.06744859683138436,0.06502083260120219,0.03588705320264916,0.019317706544316117,-0.04224428304177143,-0.01447308682697652,0.020252956732497347,-0.05424470218487518,0.07861358366959666,0.0729470144866403,0.02541124910193076,-0.039924398371725206,-0.07882976368644032,0.09508551577965667,-0.10733333612558686,-0.06224663278859938,0.14987434667048252,0.0771283680218017,-0.05884225357378127,-0.11832792902773494,0.021688688744303512
-0.13832947172221777,-0.0766008348139277,-0.12568237808190796,0.0367849944967813,0.006833555417956548,0.014790093924290074,-0.1292240009460129,0.018897606135796923,-0.09756197672160442,-0.04637580156643838,-0.04926625001362928,-0.037855492070631734,-0.008139617936381936,-0.044634182014736005,0.05781071208632068,-0.05241934132807265,0.005844151524760575,0.14397270482328847,-0.006808493528723994,-0.029311368793935776,-0.18921898271343826,-0.02228340856928096
-0.03492200974543675,-0.03687384821578153,0.057220448248107264,0.060289679285633606,-0.13119888512259092,-0.07517342076169675,-0.2314098461737025,0.03561056556243721,-0.04614523754503217,0.06294571551158697,0.09384318981403919,-0.0781602340087014,0.04329250424265314,0.04244433952108637,0.05979431362787621,-0.11082202418034032,-0.03227600877129493,0.06540834776074265,0.048314463681076426,-0.03177741069741176,-0.20713300268200097,0.022876452081039514
-0.03226327961993865,-0.1292846372926788,-0.10736268265202617,0.0063260018612985944,-0.11027671624926412,-0.11729114332106104,-0.043439291542239,-0.004772981806896105,-0.015498460373551142,-0.02979659508958793,0.13924442955268887,-0.01957942844900101,-0.04537728414489882,-0.014633060445390433,-0.014598423978607436,-0.07052790382306695,-0.051250217057978525,-0.024013999452590987,-0.018840613702187505,-0.01678164924904964,-0.078949374394517,0.04288141101913493
-0.01806669296956253,-0.048843353471051426,-0.056895627409553604,0.03743008664001911,-0.18557216073497457,0.01390888857315088,-0.0652688892626483,-0.0824359879692409,-0.13746029459068246,-0.028543472863403703,0.07563268766230312,0.1235198525743935,-0.17461075155659453,0.023039542163075088,0.032382691606375066,-0.10978117646865578,-0.02827584546401828,0.19390948592083831,0.08223320489378812,-0.011020271402492378,0.012749214901555159,-0.035232032166983084
-0.02086778209463533,-0.0829687409689862,-0.056838523609502686,0.017951050509314188,-0.0753356780419841,-0.002938584588038603,-0.07747844493673683,0.045546916490594946,-0.06253837551693192,0.004883030117969098,0.13262031548029068,-0.0229552112033898,0.011079436690541717,0.0462164076182625,0.030785134022666853,-0.1187254773849124,-0.03972448064809303,-0.049892733996678054,-0.1013768603371423,-0.09195654559501261,-0.13950554614662639,0.11845170434421783
-0.04982069876011301,0.005198534425429351,0.10761918643261,0.15953412671095976,-0.04693664741729705,-0.004316573280076308,-0.07665927850778928,0.015448135828468695,-0.012220701394060009,-0.016283482405396458,0.03443631167086701,0.003270224040543832,0.004816713062841098,0.04213601046511453,0.18336813950981426,-0.014779756993458836,0.06533291034765837,0.1441688447244489,0.10393180778853368,0.05164172953369038,-0.09034587841771452,0.05948557633585545
-0.10634815328955217,-0.08696566322786678,-0.07799986095119432,0.06823108806099011,0.05484973472529318,-0.02537934570447808,0.031988688195414415,0.03119460946535801,-0.03887621681900784,0.01944844690168937,0.1531077833453054,0.024910432846842825,-0.11800158154531606,0.08631050525069293,0.009583230021512075,-0.13345144455967492,0.0350198465996636,0.02376534549347716,-0.06667465239347978,-0.004397732613017851,-0.06898917403215415,-0.015022654606068978
0.02814862716387755,-0.04196169719807889,0.12101788647582958,0.02318132091813913,-0.03954797530248231,-0.11933645846874498,-0.02122453629440009,0.015935587524271114,-0.08988112739401241,0.02939777007457486,0.00483831922018812,-0.04281931669023379,-0.039281278938389216,-0.007059652449481198,0.15050319923237657,-0.06255486681265136,0.01021717792125093,0.026731391872622252,0.1647519238872523,0.0014323923381255096,-0.01884560808037487,-0.03572604281932922
